index,labels,comment_length,word_count,comment_clean
9067,[0 0 0 1 0 0 0],41,6,param tooltiptext action tool tip
9068,[0 0 0 1 0 0 0],44,5,param description action description
9069,[0 0 0 0 1 0 0],54,3,see orgeclipseuitexteditoriupdateupdate
9073,[1 0 0 0 0 0 0],103,18,update enabled state action fire property change enabled state change
9074,[1 0 0 0 0 0 0],93,16,construct new action given text viewer specified operation code
9080,[1 0 0 0 0 0 0],128,21,preference store present state property cc breakpoint tracepoint dynamicprintf
9081,[1 0 0 0 0 0 0],74,9,map current propertiesvalues maintainedmanipulated
9082,[0 0 1 0 0 0 0],213,36,original set value see really changed save perform appropriate change operation really want operate changed value avoid generating churn
9083,[0 0 0 0 1 0 0],32,2,link icbreakpointsourcehandle
9084,[0 0 0 1 0 0 0],82,11,param preferred resource use match sourcehandle
9085,[0 0 0 1 0 0 0],93,12,return resource install marker codenullcode available
9086,[1 0 0 0 0 0 0],167,30,get resource apply marker may resource dialog created user selected different resource
9087,[0 0 0 0 0 0 1],151,22,link icbreakpointsourcehandle resolve file filesystem preferred resource preferred resource used
9089,[1 0 0 0 0 0 0],203,5,breakpointgetmarkersetattributeimarkerlinenumber getintimarkerlinenumber breakpointgetmarkersetattributeiclinebreakpointrequestedline getintimarkerlinenumber
9090,[1 0 0 0 0 0 0],67,9,allow set attribute contributed plugins
9091,[1 0 0 0 0 0 0],96,16,safe refresh breakpoint message property change might affect
9092,[1 0 0 0 0 0 0],236,30,initial creation bp make sure requested value breakpoint match current value ie make sure start notrelocated breakpoint see cdidebugmodelsetlinebreakpointattributes
9093,[1 0 0 0 0 0 0],39,8,need fire event
9094,[0 0 0 0 1 0 0],33,2,code javautilarraylistinit
9095,[0 0 0 0 1 0 0],30,2,code javautilarraylistsize
9096,[0 0 0 0 1 0 0],29,2,code javautillistremove
9098,[0 0 0 0 1 0 0],18,2,code methodclass
9100,[1 0 0 0 0 0 0],96,11,return code fieldclass code methodclass code constructorclass
9101,[1 0 0 0 0 0 0],170,19,format member concise string code javautilarraylistsize code javautilarraylistinit code javautillistremove
9102,[1 0 0 0 0 0 0],19,3,class utility
9103,[0 0 0 1 0 0 0],16,3,param conf
9104,[1 0 0 0 0 0 0],60,10,method generate home directory dummy user
9109,[0 0 1 0 0 0 0],265,48,acl entry applied directory child otherwise acl defined unlike access acl entry default acl entry inspected part permission enforcement directory owns
9111,[1 0 0 0 0 0 0],57,11,specifies scope intended usage acl entry
9112,[1 0 0 0 0 0 0],134,25,exit status value associated exit status directly mapped process exit code command line
9113,[0 0 0 1 0 0 0],44,8,return command line exit code
9114,[1 0 0 0 0 0 0],108,19,interface used choosing desired number target placing block replica
9115,[1 0 0 0 0 0 0],122,16,choose inumofreplicasi data node iwriteri rereplicate block size iblocksizei
9116,[0 0 0 0 0 0 1],38,9,return many
9117,[0 0 0 1 0 0 0],74,12,param srcpath file choosetargets invoked
9119,[0 0 0 1 0 0 0],68,12,param writer writer machine null cluster
9120,[0 0 0 1 0 0 0],62,10,param chosen datanodes chosen target
9122,[0 0 0 1 0 0 0],77,11,param excludednodes datanodes considered target
9124,[0 0 0 1 0 0 0],40,6,param flag block placement flag
9127,[0 0 0 1 0 0 0],37,6,param locs block location
9129,[0 0 0 1 0 0 0],39,6,return result verification
9130,[0 0 0 1 0 0 0],57,5,param availablereplicas available replica
9131,[0 0 0 1 0 0 0],220,28,param delcandidates candidate deletion normal replication set availablereplicas striped block set subset availablereplicas
9134,[0 0 0 1 0 0 0],51,6,param addednode new replica reported
9135,[0 0 0 1 0 0 0],66,8,param delnodehint hint excess storage selection
9136,[0 0 0 1 0 0 0],68,11,return return list excess replica chosen deletion
9138,[0 0 0 1 0 0 0],51,8,param stats retrieve cluster status
9139,[0 0 0 1 0 0 0],39,5,param clustermap cluster topology
9140,[0 0 0 1 0 0 0],63,9,param candidate replica including source target
9143,[0 0 0 1 0 0 0],46,9,param rackmap map rack replica
9144,[0 0 0 1 0 0 0],97,16,param morethanone list replica node rack one replica
9145,[0 0 0 1 0 0 0],78,14,param exactlyone list replica node rack one replica
9146,[0 0 0 1 0 0 0],41,7,param cur current replica remove
9147,[0 0 0 1 0 0 0],30,6,return rack data node
9152,[0 0 0 1 0 0 0],59,8,param exactlyone remains contains remaining node
9153,[1 0 0 0 0 0 0],141,25,split data node two set one set includes node rack one replica set contains remaining node
9154,[1 0 0 0 0 0 0],37,8,get rack string data node
9155,[1 0 0 0 0 0 0],66,10,exactlyone contains node rack one replica
9156,[1 0 0 0 0 0 0],72,11,morethanone contains node rack one replica
9157,[1 0 0 0 0 0 0],79,11,adjust rackmap morethanone exactlyone removing replica cur
9158,[1 0 0 0 0 0 0],68,13,check move allowed used balancer tool
9159,[1 0 0 0 0 0 0],123,17,used setup blockplacementpolicy object defined implementation blockplacementpolicy
9162,[1 0 0 0 0 0 0],180,28,class provide functionality placing block favored datanodes implementation class expected provide functionality
9163,[0 1 0 0 0 0 0],115,14,contributor sergey prigogin google initial api implementation marcandre laperle ericsson
9164,[1 0 0 0 0 0 0],50,8,write document respective file
9165,[1 0 0 0 0 0 0],160,29,getting mean replace taken care previous code otherwise removed subsequent code removed case
9166,[1 0 0 0 0 0 0],95,17,somewhat edgecase file one qt project moved different qt project
9167,[0 0 0 0 0 0 1],192,35,successfully replaced variable continue line executed mean failed replace file added subsequent code added case
9170,[1 0 0 0 0 0 0],97,16,cache project file containing project read content document
9175,[1 0 0 0 0 0 0],84,14,performs reduction writing input value directly output
9176,[1 0 0 0 0 0 0],55,10,writes key value directly output
9179,[0 0 0 0 1 0 0],95,3,see orgeclipsecdtinternaluipreferencesformattermodifydialogtabpageinitializepage
9180,[0 0 0 0 1 0 0],133,3,see orgeclipsecdtinternaluipreferencesformattermodifydialogtabpagedocreatecprevieworgeclipseswtwidgetscomposite
9181,[0 0 0 0 1 0 0],138,4,see orgeclipsecdtinternaluipreferencesformattermodifydialogtabpagedocreatepreviewpaneorgeclipseswtwidgetscomposite int
9182,[0 0 0 0 1 0 0],138,4,see orgeclipsecdtinternaluipreferencesformattermodifydialogtabpagedocreatepreferencesorgeclipseswtwidgetscomposite int
9183,[0 0 0 0 1 0 0],19,3,see treeviewer
9184,[1 0 0 0 0 0 0],30,6,line wrapping tab page
9185,[1 0 0 0 0 0 0],43,6,represents line wrapping category
9186,[0 0 0 1 0 0 0],30,5,param name category name
9187,[1 0 0 0 0 0 0],55,10,order select category preview initially
9188,[0 0 0 1 0 0 0],23,3,param modifydialog
9190,[0 0 0 1 0 0 0],39,6,return create category tree
9191,[1 0 0 0 0 0 0],27,4,selection state object
9192,[1 0 0 0 0 0 0],27,3,combo indentstylecombo
9193,[1 0 0 0 0 0 0],38,5,label select indentation style
9195,[1 0 0 0 0 0 0],26,3,combo splitstylecombo
9197,[1 0 0 0 0 0 0],40,8,create new line wrapping tab page
9198,[1 0 0 0 0 0 0],39,8,key preview line width
9199,[1 0 0 0 0 0 0],67,12,special option store wherein preview line width kept
9200,[1 0 0 0 0 0 0],46,9,object containing state ui
9203,[1 0 0 0 0 0 0],91,16,collection containing category tree used model tree viewer
9204,[1 0 0 0 0 0 0],24,4,dialog setting
9205,[1 0 0 0 0 0 0],75,14,key save user preview window width dialog setting
9207,[0 0 0 0 1 0 0],10,2,link long
9216,[1 0 0 0 0 0 0],280,40,creates validator checking long within given range default range inclusive ie minvalue maxvalue valid value use link setminvalueincludedboolean link setmaxvalueincludedboolean change
9217,[0 1 0 0 0 0 0],254,28,contributor ibm corporation initial implementation markus schorn wind river system bryan wilkinson qnx httpsbugseclipseorgbugsshowbugcgiid anton leherbauer wind river system richard eames
9219,[1 0 0 0 0 0 0],60,10,alternate keywords replaced
9221,[0 0 1 0 0 0 0],294,43,integer constant written binary nonstandard extension supported gcc since c compiler consist prefix b b followed sequence digit see httpgccgnuorgonlinedocsgccbinaryconstantshtml
9222,[1 0 0 0 0 0 0],15,3,return early
9223,[1 0 0 0 0 0 0],38,8,suffix cannot start number
9226,[1 0 0 0 0 0 0],32,7,rest suffix
9227,[1 0 0 0 0 0 0],66,12,load parse data file converting dataframe
9228,[1 0 0 0 0 0 0],113,20,index label adding metadata label column fit whole dataset include label index
9229,[1 0 0 0 0 0 0],152,22,automatically identify categorical feature index set maxcategories feature distinct value treated continuous
9230,[1 0 0 0 0 0 0],76,14,split data training test set held testing
9231,[1 0 0 0 0 0 0],25,5,train gbt model
9232,[1 0 0 0 0 0 0],54,8,convert indexed label back original label
9233,[1 0 0 0 0 0 0],43,8,chain indexer gbt pipeline
9234,[1 0 0 0 0 0 0],49,8,train model also run indexer
9236,[1 0 0 0 0 0 0],38,6,select example row display
9237,[1 0 0 0 0 0 0],61,9,select prediction true label compute test error
9239,[1 0 0 0 0 0 0],120,19,listens change doccomment ownership reinitializes editor safe superset need reopening
9240,[0 0 0 0 1 0 0],236,6,see orgeclipsecdtuitextdoctoolsidoccommentownershiplistenerownershipchangedorgeclipsecoreresourcesiresource boolean orgeclipsecdtuitextdoctoolsidoccommentowner orgeclipsecdtuitextdoctoolsidoccommentowner
9243,[0 0 0 1 0 0 0],17,3,param window
9244,[0 0 0 1 0 0 0],78,14,param resource may null indicate cdt editor reopened
9245,[0 0 0 1 0 0 0],153,23,return array link ieditorpart object might need reinitialized based doccomment ownership specified resource changing
9246,[1 0 0 0 0 0 0],75,13,could smarter determining smaller set editor reopen
9247,[0 1 0 0 0 0 0],54,8,contributor ibm initial api implementation
9251,[0 0 0 1 0 0 0],13,3,since
9252,[1 0 0 0 0 0 0],99,15,interface represents given build macro client may implement extend interface
9253,[1 0 0 0 0 0 0],28,6,hold text string
9254,[1 0 0 0 0 0 0],44,9,hold array text string value
9255,[1 0 0 0 0 0 0],22,5,hold file path
9256,[1 0 0 0 0 0 0],42,9,hold array file path value
9258,[1 0 0 0 0 0 0],41,9,hold array dir path value
9259,[1 0 0 0 0 0 0],35,8,hold file dir path
9261,[1 0 0 0 0 0 0],26,5,return macro name
9262,[0 0 0 1 0 0 0],36,3,return ibuildmacrovaluexxx
9264,[0 0 0 0 1 0 0],59,2,link comgooglecommoncollecttestingmaptestsuitebuilder
9265,[0 1 0 0 0 0 0],32,5,author george van den driessche
9267,[1 0 0 0 0 0 0],47,7,many unchecked generic array creation
9268,[1 0 0 0 0 0 0],109,19,generic junit test test code remove operation map cant invoked directly please see
9270,[1 0 0 0 0 0 0],16,2,success
9271,[1 0 0 0 0 0 0],16,2,success
9273,[1 0 0 0 0 0 0],179,29,prerequisite special target target shall case command associated written standard output executed
9275,[0 0 0 1 0 0 0],76,12,noimplement interface intended implemented client
9276,[0 1 0 0 0 0 0],73,10,contributor wind river system initial api implementation
9278,[0 0 0 0 1 0 0],20,2,link idatagenerator
9280,[0 0 0 1 0 0 0],45,8,param index index value return
9281,[0 0 0 1 0 0 0],44,7,return cache object given value
9282,[1 0 0 0 0 0 0],58,10,reset count cache value cache
9283,[1 0 0 0 0 0 0],39,5,reset selected value cache
9284,[1 0 0 0 0 0 0],52,10,return cache value given index
9285,[1 0 0 0 0 0 0],50,8,return cache data generator count
9287,[1 0 0 0 0 0 0],97,16,map cache retrieving value value index separate cache value object
9292,[1 0 0 0 0 0 0],66,10,cache class retrieving data generator value
9295,[1 0 0 0 0 0 0],140,22,wrapper class link idatagenerator interface return acpm cache object use data retrieval instead calling
9296,[1 0 0 0 0 0 0],115,18,rovides mechanism get various resource handler cpu memory network disk etc based configuration
9298,[0 0 1 0 0 0 0],195,32,return possibly null reference cgroupshandler handler nonnull one known cgroupsbased resource handler use initialized
9301,[1 0 0 0 0 0 0],54,8,class used initialize default preference value
9302,[0 0 0 0 1 0 0],106,3,see orgeclipsecoreruntimepreferencesabstractpreferenceinitializerinitializedefaultpreferences
9304,[0 0 0 1 0 0 0],44,5,param name attribute name
9307,[0 0 0 1 0 0 0],44,8,return success nonzero value error
9309,[1 0 0 0 0 0 0],77,9,mf order must correspond manifestjarfile order
9311,[1 0 0 0 0 0 0],40,7,check manifest ok
9312,[1 0 0 0 0 0 0],51,8,write manifest temporary file
9314,[1 0 0 0 0 0 0],38,7,writes manifest given jar file
9316,[1 0 0 0 0 0 0],57,9,writes manifest attribute temporary buffer
9318,[0 1 0 0 0 0 0],21,4,author vaadin ltd
9319,[1 0 0 0 0 0 0],62,10,test check ability reschedule event unlimited time
9320,[1 0 0 0 0 0 0],46,7,reschedule event first time
9321,[1 0 0 0 0 0 0],47,7,reschedule event second time
9322,[1 0 0 0 0 0 0],26,6,dnd event axis
9323,[0 0 1 0 0 0 0],886,173,represents expansion qenums macro within class declaration pre class b public qobject qobject enum e enumerator qenums e class q public qobject qobject qenums e qenums e enum e ea eb enum e e pre note httpqtprojectorgdocqtqobjecthtmlqenums blockquote want register enum declared another class enum must fully qualified name class defining addition class defining enum inherit qobject well declare enum using qenums blockquote lookup c enum need look class spec name qualified qualified need find qobject look qenums
9324,[0 0 1 0 0 0 0],201,35,return name enumerator referenced parameter qenums macro expansion sample code class declaration would return e e
9325,[0 0 1 0 0 0 0],366,61,return unsorted collection enumerator contained enum reference qenums macro expansion p note would nice textual order enumerator preserved underlying cdt index link enumeratorgetordinal method used recover ordering information
9326,[0 0 1 0 0 0 0],163,28,return true enumeration introduced qt metaobject system qflags expansion false introduced qenums
9327,[0 0 1 0 0 0 0],160,28,small wrapper class enumerator declared within enum referenced parameter qenums macro expansion
9328,[1 0 0 0 0 0 0],40,7,return name enumerator
9330,[1 0 0 0 0 0 0],33,7,file generated lpg
9335,[0 0 0 0 1 0 0],15,2,link flushable
9336,[0 0 0 0 1 0 0],17,2,code ioexception
9337,[0 0 0 0 1 0 0],17,2,code ioexception
9338,[0 0 0 0 1 0 0],11,2,code flush
9342,[0 0 0 0 1 0 0],21,2,see closeablesclose
9344,[0 0 0 0 1 0 0],17,2,code ioexception
9345,[0 0 0 0 1 0 0],15,2,code flushable
9346,[0 0 0 1 0 0 0],65,10,param flushable code flushable object flushed
9347,[0 0 0 1 0 0 0],65,10,param flushable code flushable object flushed
9348,[0 0 0 1 0 0 0],108,15,param swallowioexception true dont propagate io exception thrown code flush method
9349,[0 0 0 1 0 0 0],13,3,since
9351,[1 0 0 0 0 0 0],62,9,utility method working link flushable object
9352,[1 0 0 0 0 0 0],95,15,flush link flushable control whether code ioexception may thrown
9353,[0 0 0 0 0 0 1],108,16,pif code swallowioexception true dont rethrow code ioexception merely log
9354,[0 0 0 0 1 0 0],24,2,code swallowioexception
9355,[1 0 0 0 0 0 0],109,15,equivalent calling code flushflushable true code ioexception signature
9356,[0 0 0 0 1 0 0],36,2,link comvaadinclientuivtabsheet
9357,[0 0 0 0 1 0 0],45,2,link comgooglegwtuserclientuideckpanel
9358,[1 0 0 0 0 0 0],36,4,widget wrapper height
9359,[1 0 0 0 0 0 0],32,4,widget wrapper height
9360,[1 0 0 0 0 0 0],42,3,vtabsheettabsheetpanel height
9361,[1 0 0 0 0 0 0],63,9,height widget might changed due wrapping
9362,[1 0 0 0 0 0 0],22,3,width first
9364,[1 0 0 0 0 0 0],103,17,show widget specified index cause currently visible widget hidden
9365,[0 0 0 1 0 0 0],66,11,param index index widget shown
9366,[0 0 0 1 0 0 0],79,11,param beforeindex index inserted
9367,[0 0 0 1 0 0 0],52,8,param w widget inserted
9368,[0 0 0 1 0 0 0],34,5,return visible widget index
9370,[1 0 0 0 0 0 0],119,27,panel display child widget deck one visible time used
9371,[1 0 0 0 0 0 0],214,29,class basic functionality gwt deckpanel link comgooglegwtuserclientuideckpanel exception doesnt manipulate child widget width height attribute
9372,[1 0 0 0 0 0 0],39,6,creates empty tabsheet panel
9373,[1 0 0 0 0 0 0],45,8,add specified widget deck
9374,[1 0 0 0 0 0 0],54,8,get index currentlyvisible widget
9375,[1 0 0 0 0 0 0],51,8,insert widget specified index
9377,[0 0 0 0 1 0 0],7,2,code
9378,[0 0 0 0 1 0 0],10,2,link get
9379,[0 0 0 0 1 0 0],28,2,link throwingproviderbinder
9383,[1 0 0 0 0 0 0],65,14,problem opening log file log console
9391,[1 0 0 0 0 0 0],29,6,end test sequence
9392,[1 0 0 0 0 0 0],59,9,maximum error considering bigsmall bucket
9394,[1 0 0 0 0 0 0],38,6,test partitioner pattern
9396,[1 0 0 0 0 0 0],42,5,inject resource initially
9400,[1 0 0 0 0 0 0],74,12,handler link gridclickevents happen header grid
9401,[0 1 0 0 0 0 0],103,14,contributor intel corporation initial api implementation james blackburn broadcom corp
9403,[0 0 0 1 0 0 0],44,6,return scanner discovered entry level
